source_key,filing_id,source_pdf,source_year,parser_status,transaction_rows,pages_with_words,pages_with_geometry,table_pages,recovered_pages,suspected_missed_pages,geometry_error,processed_at
2022/20020793.pdf,20020793,20020793.pdf,2022,geometry_v8,17,3,3,3,,,,2026-08-25T19:35:56
2022/20020798.pdf,20020798,20020798.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:35:57
2022/20020811.pdf,20020811,20020811.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:35:57
2022/20020813.pdf,20020813,20020813.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:35:57
2022/20020815.pdf,20020815,20020815.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:35:57
2022/20020828.pdf,20020828,20020828.pdf,2022,geometry_v8,83,10,10,10,,,,2026-08-25T19:36:02
2022/20020830.pdf,20020830,20020830.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:36:02
2022/20020865.pdf,20020865,20020865.pdf,2022,geometry_v8,9,2,2,2,,,,2026-08-25T19:36:02
2022/20020866.pdf,20020866,20020866.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:03
2022/20020868.pdf,20020868,20020868.pdf,2022,geometry_v8,2,2,1,1,,,,2026-08-25T19:36:04
2022/20020873.pdf,20020873,20020873.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:04
2022/20020875.pdf,20020875,20020875.pdf,2022,geometry_v8,2,2,1,1,,,,2026-08-25T19:36:04
2022/20020892.pdf,20020892,20020892.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:04
2022/20020894.pdf,20020894,20020894.pdf,2022,geometry_v8,4,2,1,1,,,,2026-08-25T19:36:04
2022/20020895.pdf,20020895,20020895.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:36:05
2022/20020914.pdf,20020914,20020914.pdf,2022,geometry_v8,38,5,4,4,,,,2026-08-25T19:36:06
2022/20020915.pdf,20020915,20020915.pdf,2022,geometry_v8,4,2,1,1,,,,2026-08-25T19:36:06
2022/20020916.pdf,20020916,20020916.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:07
2022/20020917.pdf,20020917,20020917.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:07
2022/20020919.pdf,20020919,20020919.pdf,2022,geometry_v8,10,2,2,2,,,,2026-08-25T19:36:08
2022/20020920.pdf,20020920,20020920.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:08
2022/20020925.pdf,20020925,20020925.pdf,2022,geometry_v8,6,2,1,1,,,,2026-08-25T19:36:08
2022/20020929.pdf,20020929,20020929.pdf,2022,geometry_v8,15,3,2,2,,,,2026-08-25T19:36:09
2022/20020937.pdf,20020937,20020937.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:36:09
2022/20020943.pdf,20020943,20020943.pdf,2022,geometry_v8,4,2,1,1,,,,2026-08-25T19:36:09
2022/20020955.pdf,20020955,20020955.pdf,2022,geometry_v8,9,2,2,2,,,,2026-08-25T19:36:10
2022/20020956.pdf,20020956,20020956.pdf,2022,geometry_v8,42,6,5,5,,,,2026-08-25T19:36:13
2022/20020959.pdf,20020959,20020959.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:13
2022/20020964.pdf,20020964,20020964.pdf,2022,geometry_v8,6,2,1,1,,,,2026-08-25T19:36:13
2022/20020973.pdf,20020973,20020973.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:14
2022/20020983.pdf,20020983,20020983.pdf,2022,geometry_v8,118,16,15,15,,,,2026-08-25T19:36:21
2022/20020987.pdf,20020987,20020987.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:21
2022/20020989.pdf,20020989,20020989.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:36:21
2022/20020995.pdf,20020995,20020995.pdf,2022,geometry_v8,9,2,2,2,,,,2026-08-25T19:36:22
2022/20020998.pdf,20020998,20020998.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:22
2022/20021007.pdf,20021007,20021007.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:36:22
2022/20021015.pdf,20021015,20021015.pdf,2022,geometry_v8,5,1,1,1,,,,2026-08-25T19:36:22
2022/20021044.pdf,20021044,20021044.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:22
2022/20021045.pdf,20021045,20021045.pdf,2022,geometry_v8,7,2,2,2,,,,2026-08-25T19:36:23
2022/20021049.pdf,20021049,20021049.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:24
2022/20021050.pdf,20021050,20021050.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:24
2022/20021052.pdf,20021052,20021052.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:24
2022/20021082.pdf,20021082,20021082.pdf,2022,geometry_v8,5,2,1,1,,,,2026-08-25T19:36:24
2022/20021083.pdf,20021083,20021083.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:24
2022/20021089.pdf,20021089,20021089.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:24
2022/20021090.pdf,20021090,20021090.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:36:24
2022/20021091.pdf,20021091,20021091.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:25
2022/20021093.pdf,20021093,20021093.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:25
2022/20021096.pdf,20021096,20021096.pdf,2022,geometry_v8,1,2,1,1,,,,2026-08-25T19:36:25
2022/20021099.pdf,20021099,20021099.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:26
2022/20021108.pdf,20021108,20021108.pdf,2022,geometry_v8,5,2,1,1,,,,2026-08-25T19:36:26
2022/20021112.pdf,20021112,20021112.pdf,2022,geometry_v8,24,4,4,4,,,,2026-08-25T19:36:28
2022/20021120.pdf,20021120,20021120.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:29
2022/20021121.pdf,20021121,20021121.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:29
2022/20021124.pdf,20021124,20021124.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:29
2022/20021127.pdf,20021127,20021127.pdf,2022,geometry_v8,20,3,3,3,,,,2026-08-25T19:36:30
2022/20021129.pdf,20021129,20021129.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:36:30
2022/20021134.pdf,20021134,20021134.pdf,2022,geometry_v8,12,3,2,2,,,,2026-08-25T19:36:31
2022/20021135.pdf,20021135,20021135.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:31
2022/20021139.pdf,20021139,20021139.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:32
2022/20021142.pdf,20021142,20021142.pdf,2022,geometry_v8,4,2,1,1,,,,2026-08-25T19:36:32
2022/20021144.pdf,20021144,20021144.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:32
2022/20021148.pdf,20021148,20021148.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:32
2022/20021149.pdf,20021149,20021149.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:32
2022/20021150.pdf,20021150,20021150.pdf,2022,geometry_v8,11,2,2,2,,,,2026-08-25T19:36:33
2022/20021152.pdf,20021152,20021152.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:36:33
2022/20021153.pdf,20021153,20021153.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:33
2022/20021154.pdf,20021154,20021154.pdf,2022,geometry_v8,5,2,1,1,,,,2026-08-25T19:36:33
2022/20021156.pdf,20021156,20021156.pdf,2022,geometry_v8,13,3,2,2,,,,2026-08-25T19:36:34
2022/20021165.pdf,20021165,20021165.pdf,2022,geometry_v8,164,20,19,19,12,,,2026-08-25T19:36:45
2022/20021166.pdf,20021166,20021166.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:45
2022/20021169.pdf,20021169,20021169.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:45
2022/20021170.pdf,20021170,20021170.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:45
2022/20021171.pdf,20021171,20021171.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:45
2022/20021172.pdf,20021172,20021172.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:45
2022/20021174.pdf,20021174,20021174.pdf,2022,geometry_v8,20,3,3,3,,,,2026-08-25T19:36:46
2022/20021179.pdf,20021179,20021179.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:46
2022/20021183.pdf,20021183,20021183.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:46
2022/20021184.pdf,20021184,20021184.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:47
2022/20021193.pdf,20021193,20021193.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:47
2022/20021197.pdf,20021197,20021197.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:47
2022/20021201.pdf,20021201,20021201.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:36:48
2022/20021202.pdf,20021202,20021202.pdf,2022,geometry_v8,9,2,2,2,,,,2026-08-25T19:36:48
2022/20021222.pdf,20021222,20021222.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:48
2022/20021223.pdf,20021223,20021223.pdf,2022,geometry_v8,7,2,2,2,,,,2026-08-25T19:36:48
2022/20021226.pdf,20021226,20021226.pdf,2022,geometry_v8,19,3,3,3,,,,2026-08-25T19:36:49
2022/20021227.pdf,20021227,20021227.pdf,2022,geometry_v8,4,1,1,1,,,,2026-08-25T19:36:50
2022/20021232.pdf,20021232,20021232.pdf,2022,geometry_v8,7,2,1,1,,,,2026-08-25T19:36:50
2022/20021233.pdf,20021233,20021233.pdf,2022,geometry_v8,8,2,2,2,,,,2026-08-25T19:36:50
2022/20021236.pdf,20021236,20021236.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:52
2022/20021238.pdf,20021238,20021238.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:52
2022/20021240.pdf,20021240,20021240.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:36:52
2022/20021241.pdf,20021241,20021241.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:52
2022/20021242.pdf,20021242,20021242.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:52
2022/20021243.pdf,20021243,20021243.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:52
2022/20021244.pdf,20021244,20021244.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:36:52
2022/20021245.pdf,20021245,20021245.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:52
2022/20021246.pdf,20021246,20021246.pdf,2022,geometry_v8,5,2,1,1,,,,2026-08-25T19:36:53
2022/20021248.pdf,20021248,20021248.pdf,2022,geometry_v8,9,2,2,2,,,,2026-08-25T19:36:53
2022/20021251.pdf,20021251,20021251.pdf,2022,geometry_v8,4,2,1,1,,,,2026-08-25T19:36:54
2022/20021252.pdf,20021252,20021252.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:54
2022/20021255.pdf,20021255,20021255.pdf,2022,geometry_v8,7,2,1,1,,,,2026-08-25T19:36:54
2022/20021275.pdf,20021275,20021275.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:55
2022/20021277.pdf,20021277,20021277.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:55
2022/20021279.pdf,20021279,20021279.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:55
2022/20021290.pdf,20021290,20021290.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:55
2022/20021292.pdf,20021292,20021292.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:55
2022/20021293.pdf,20021293,20021293.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:55
2022/20021294.pdf,20021294,20021294.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:56
2022/20021295.pdf,20021295,20021295.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:57
2022/20021296.pdf,20021296,20021296.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:57
2022/20021297.pdf,20021297,20021297.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:57
2022/20021298.pdf,20021298,20021298.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:57
2022/20021299.pdf,20021299,20021299.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:57
2022/20021311.pdf,20021311,20021311.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:36:58
2022/20021315.pdf,20021315,20021315.pdf,2022,geometry_v8,25,4,3,3,,,,2026-08-25T19:36:59
2022/20021322.pdf,20021322,20021322.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:36:59
2022/20021323.pdf,20021323,20021323.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:00
2022/20021325.pdf,20021325,20021325.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:00
2022/20021329.pdf,20021329,20021329.pdf,2022,geometry_v8,6,2,1,1,,,,2026-08-25T19:37:01
2022/20021332.pdf,20021332,20021332.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:01
2022/20021335.pdf,20021335,20021335.pdf,2022,geometry_v8,4,1,1,1,,,,2026-08-25T19:37:01
2022/20021338.pdf,20021338,20021338.pdf,2022,geometry_v8,15,3,3,3,,,,2026-08-25T19:37:02
2022/20021342.pdf,20021342,20021342.pdf,2022,geometry_v8,11,2,2,2,,,,2026-08-25T19:37:03
2022/20021344.pdf,20021344,20021344.pdf,2022,geometry_v8,15,3,2,2,,,,2026-08-25T19:37:03
2022/20021351.pdf,20021351,20021351.pdf,2022,geometry_v8,36,5,5,5,2,,,2026-08-25T19:37:05
2022/20021355.pdf,20021355,20021355.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:05
2022/20021362.pdf,20021362,20021362.pdf,2022,geometry_v8,4,1,1,1,,,,2026-08-25T19:37:06
2022/20021367.pdf,20021367,20021367.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:06
2022/20021373.pdf,20021373,20021373.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:07
2022/20021374.pdf,20021374,20021374.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:37:07
2022/20021388.pdf,20021388,20021388.pdf,2022,geometry_v8,17,4,3,3,,,,2026-08-25T19:37:08
2022/20021397.pdf,20021397,20021397.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:08
2022/20021398.pdf,20021398,20021398.pdf,2022,geometry_v8,46,6,6,6,,,,2026-08-25T19:37:11
2022/20021403.pdf,20021403,20021403.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:11
2022/20021404.pdf,20021404,20021404.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:11
2022/20021405.pdf,20021405,20021405.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:37:11
2022/20021406.pdf,20021406,20021406.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:11
2022/20021415.pdf,20021415,20021415.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:11
2022/20021424.pdf,20021424,20021424.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:13
2022/20021425.pdf,20021425,20021425.pdf,2022,geometry_v8,6,2,1,1,,,,2026-08-25T19:37:14
2022/20021431.pdf,20021431,20021431.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:14
2022/20021432.pdf,20021432,20021432.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:14
2022/20021434.pdf,20021434,20021434.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:14
2022/20021437.pdf,20021437,20021437.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:14
2022/20021438.pdf,20021438,20021438.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:14
2022/20021441.pdf,20021441,20021441.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:14
2022/20021443.pdf,20021443,20021443.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:37:15
2022/20021447.pdf,20021447,20021447.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:15
2022/20021454.pdf,20021454,20021454.pdf,2022,geometry_v8,4,2,1,1,,,,2026-08-25T19:37:16
2022/20021461.pdf,20021461,20021461.pdf,2022,geometry_v8,5,1,1,1,,,,2026-08-25T19:37:16
2022/20021465.pdf,20021465,20021465.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:16
2022/20021466.pdf,20021466,20021466.pdf,2022,geometry_v8,17,3,2,2,,,,2026-08-25T19:37:17
2022/20021467.pdf,20021467,20021467.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:17
2022/20021470.pdf,20021470,20021470.pdf,2022,geometry_v8,199,22,21,21,14,,,2026-08-25T19:37:29
2022/20021477.pdf,20021477,20021477.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:37:29
2022/20021483.pdf,20021483,20021483.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:30
2022/20021486.pdf,20021486,20021486.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:30
2022/20021487.pdf,20021487,20021487.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:30
2022/20021491.pdf,20021491,20021491.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:31
2022/20021492.pdf,20021492,20021492.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:37:31
2022/20021496.pdf,20021496,20021496.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:31
2022/20021498.pdf,20021498,20021498.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:31
2022/20021502.pdf,20021502,20021502.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:32
2022/20021503.pdf,20021503,20021503.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:32
2022/20021504.pdf,20021504,20021504.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:32
2022/20021506.pdf,20021506,20021506.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:32
2022/20021509.pdf,20021509,20021509.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:32
2022/20021515.pdf,20021515,20021515.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:37:32
2022/20021517.pdf,20021517,20021517.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:33
2022/20021518.pdf,20021518,20021518.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:33
2022/20021522.pdf,20021522,20021522.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:33
2022/20021536.pdf,20021536,20021536.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:33
2022/20021538.pdf,20021538,20021538.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:33
2022/20021542.pdf,20021542,20021542.pdf,2022,geometry_v8,8,2,2,2,,,,2026-08-25T19:37:34
2022/20021543.pdf,20021543,20021543.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:34
2022/20021550.pdf,20021550,20021550.pdf,2022,geometry_v8,8,2,2,2,,,,2026-08-25T19:37:34
2022/20021553.pdf,20021553,20021553.pdf,2022,geometry_v8,4,2,1,1,,,,2026-08-25T19:37:34
2022/20021554.pdf,20021554,20021554.pdf,2022,geometry_v8,5,2,1,1,,,,2026-08-25T19:37:35
2022/20021555.pdf,20021555,20021555.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:36
2022/20021556.pdf,20021556,20021556.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:36
2022/20021560.pdf,20021560,20021560.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:36
2022/20021563.pdf,20021563,20021563.pdf,2022,geometry_v8,28,4,4,4,,,,2026-08-25T19:37:37
2022/20021568.pdf,20021568,20021568.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:37
2022/20021571.pdf,20021571,20021571.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:37
2022/20021576.pdf,20021576,20021576.pdf,2022,geometry_v8,4,2,1,1,,,,2026-08-25T19:37:38
2022/20021579.pdf,20021579,20021579.pdf,2022,geometry_v8,9,2,2,2,,,,2026-08-25T19:37:38
2022/20021583.pdf,20021583,20021583.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:38
2022/20021585.pdf,20021585,20021585.pdf,2022,geometry_v8,6,2,1,1,,,,2026-08-25T19:37:38
2022/20021587.pdf,20021587,20021587.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:40
2022/20021589.pdf,20021589,20021589.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:40
2022/20021600.pdf,20021600,20021600.pdf,2022,geometry_v8,17,4,4,4,"2,3",,,2026-08-25T19:37:42
2022/20021606.pdf,20021606,20021606.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:42
2022/20021611.pdf,20021611,20021611.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:42
2022/20021614.pdf,20021614,20021614.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:43
2022/20021618.pdf,20021618,20021618.pdf,2022,geometry_v8,18,3,3,3,,,,2026-08-25T19:37:44
2022/20021626.pdf,20021626,20021626.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:37:44
2022/20021629.pdf,20021629,20021629.pdf,2022,geometry_v8,5,2,1,1,,,,2026-08-25T19:37:44
2022/20021630.pdf,20021630,20021630.pdf,2022,geometry_v8,57,6,6,6,,,,2026-08-25T19:37:46
2022/20021633.pdf,20021633,20021633.pdf,2022,geometry_v8,21,3,3,3,,,,2026-08-25T19:37:48
2022/20021636.pdf,20021636,20021636.pdf,2022,geometry_v8,3,1,1,1,,,,2026-08-25T19:37:48
2022/20021641.pdf,20021641,20021641.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:48
2022/20021643.pdf,20021643,20021643.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:48
2022/20021651.pdf,20021651,20021651.pdf,2022,geometry_v8,6,2,1,1,,,,2026-08-25T19:37:49
2022/20021654.pdf,20021654,20021654.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:49
2022/20021660.pdf,20021660,20021660.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:49
2022/20021661.pdf,20021661,20021661.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:49
2022/20021667.pdf,20021667,20021667.pdf,2022,geometry_v8,43,6,5,5,,,,2026-08-25T19:37:51
2022/20021669.pdf,20021669,20021669.pdf,2022,geometry_v8,8,2,2,2,,,,2026-08-25T19:37:51
2022/20021674.pdf,20021674,20021674.pdf,2022,geometry_v8,4,1,1,1,,,,2026-08-25T19:37:53
2022/20021675.pdf,20021675,20021675.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:53
2022/20021676.pdf,20021676,20021676.pdf,2022,geometry_v8,30,5,4,4,,,,2026-08-25T19:37:56
2022/20021679.pdf,20021679,20021679.pdf,2022,geometry_v8,8,2,2,2,,,,2026-08-25T19:37:56
2022/20021681.pdf,20021681,20021681.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:56
2022/20021689.pdf,20021689,20021689.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:56
2022/20021691.pdf,20021691,20021691.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:37:57
2022/20021694.pdf,20021694,20021694.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:37:57
2022/20021695.pdf,20021695,20021695.pdf,2022,geometry_v8,79,9,9,9,9,,,2026-08-25T19:38:01
2022/20021696.pdf,20021696,20021696.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:38:01
2022/20021699.pdf,20021699,20021699.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:38:02
2022/20021704.pdf,20021704,20021704.pdf,2022,geometry_v8,8,2,2,2,,,,2026-08-25T19:38:03
2022/20021705.pdf,20021705,20021705.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:38:03
2022/20021716.pdf,20021716,20021716.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:03
2022/20021727.pdf,20021727,20021727.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:03
2022/20021732.pdf,20021732,20021732.pdf,2022,geometry_v8,10,2,2,2,,,,2026-08-25T19:38:03
2022/20021733.pdf,20021733,20021733.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:03
2022/20021740.pdf,20021740,20021740.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:04
2022/20021741.pdf,20021741,20021741.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:38:04
2022/20021743.pdf,20021743,20021743.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:04
2022/20021752.pdf,20021752,20021752.pdf,2022,geometry_v8,2,1,1,1,,,,2026-08-25T19:38:05
2022/20021754.pdf,20021754,20021754.pdf,2022,geometry_v8,17,3,3,3,,,,2026-08-25T19:38:06
2022/20021759.pdf,20021759,20021759.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:06
2022/20021762.pdf,20021762,20021762.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:06
2022/20021778.pdf,20021778,20021778.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:06
2022/20021779.pdf,20021779,20021779.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:06
2022/20021782.pdf,20021782,20021782.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:07
2022/20021786.pdf,20021786,20021786.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:07
2022/20021787.pdf,20021787,20021787.pdf,2022,geometry_v8,3,2,1,1,,,,2026-08-25T19:38:07
2022/20021790.pdf,20021790,20021790.pdf,2022,geometry_v8,27,4,3,3,,,,2026-08-25T19:38:08
2022/20021793.pdf,20021793,20021793.pdf,2022,geometry_v8,1,1,1,1,,,,2026-08-25T19:38:10
2022/20021795.pdf,20021795,20021795.pdf,2022,geometry_v8,4,1,1,1,,,,2026-08-25T19:38:10
2022/20021800.pdf,20021800,20021800.pdf,2022,geometry_v8,8,2,2,2,,,,2026-08-25T19:38:11
2022/20021807.pdf,20021807,20021807.pdf,2022,geometry_v8,12,3,2,2,,,,2026-08-25T19:38:12
2022/20021808.pdf,20021808,20021808.pdf,2022,geometry_v8,7,2,2,2,,,,2026-08-25T19:38:12
