filing_id,politician,member_status,state_district,source_pdf,source_year,needs_review,original_pdf_url,review_level,review_reason,pages_with_words,pages_with_geometry,table_pages,recovered_pages,suspected_missed_pages,geometry_error
8219525,,,,8219525.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219525.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219527,,,,8219527.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219527.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219742,,,,8219742.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219742.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219743,,,,8219743.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219743.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219748,,,,8219748.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219748.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219783,,,,8219783.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219783.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219799,,,,8219799.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219799.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219808,,,,8219808.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219808.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219814,,,,8219814.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219814.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219826,,,,8219826.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219826.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219834,,,,8219834.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219834.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219843,,,,8219843.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219843.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219845,,,,8219845.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219845.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219854,,,,8219854.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219854.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219876,,,,8219876.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219876.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219893,,,,8219893.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219893.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219904,,,,8219904.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219904.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219905,,,,8219905.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219905.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219919,,,,8219919.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219919.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219921,,,,8219921.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219921.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219922,,,,8219922.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219922.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219944,,,,8219944.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219944.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219953,,,,8219953.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219953.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219959,,,,8219959.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219959.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219971,,,,8219971.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219971.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219972,,,,8219972.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219972.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8219992,,,,8219992.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219992.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220010,,,,8220010.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220010.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220023,,,,8220023.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220023.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220037,,,,8220037.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220037.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220039,,,,8220039.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220039.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220046,,,,8220046.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220046.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220049,,,,8220049.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220049.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220051,,,,8220051.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220051.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220060,,,,8220060.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220060.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220067,,,,8220067.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220067.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220068,,,,8220068.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220068.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220074,,,,8220074.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220074.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220078,,,,8220078.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220078.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220079,,,,8220079.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220079.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220092,,,,8220092.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220092.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220100,,,,8220100.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220100.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220106,,,,8220106.pdf,2023,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220106.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220118,,,,8220118.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220118.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220119,,,,8220119.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220119.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220127,,,,8220127.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220127.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220147,,,,8220147.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220147.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220155,,,,8220155.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220155.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220162,,,,8220162.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220162.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220173,,,,8220173.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220173.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220176,,,,8220176.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220176.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220177,,,,8220177.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220177.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220188,,,,8220188.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220188.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220192,,,,8220192.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220192.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220203,,,,8220203.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220203.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220205,,,,8220205.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220205.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220214,,,,8220214.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220214.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220252,,,,8220252.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220252.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220271,,,,8220271.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220271.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220312,,,,8220312.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220312.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220317,,,,8220317.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220317.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220320,,,,8220320.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220320.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220431,,,,8220431.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220431.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220451,,,,8220451.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220451.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220508,,,,8220508.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220508.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220516,,,,8220516.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220516.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220529,,,,8220529.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220529.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220534,,,,8220534.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220534.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220536,,,,8220536.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220536.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220551,,,,8220551.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220551.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220567,,,,8220567.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220567.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220570,,,,8220570.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220570.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220589,,,,8220589.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220589.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220615,,,,8220615.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220615.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220617,,,,8220617.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220617.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220626,,,,8220626.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220626.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220628,,,,8220628.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220628.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220643,,,,8220643.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220643.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220660,,,,8220660.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220660.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220661,,,,8220661.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220661.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220665,,,,8220665.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220665.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220672,,,,8220672.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220672.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220674,,,,8220674.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220674.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220682,,,,8220682.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220683,,,,8220683.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220683.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220685,,,,8220685.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220685.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220691,,,,8220691.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220691.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220692,,,,8220692.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220692.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220695,,,,8220695.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220695.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220698,,,,8220698.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220698.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220706,,,,8220706.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220706.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220710,,,,8220710.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220710.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220711,,,,8220711.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220711.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220714,,,,8220714.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220714.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220716,,,,8220716.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220716.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220717,,,,8220717.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220717.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220718,,,,8220718.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220718.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220723,,,,8220723.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220723.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220763,,,,8220763.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220763.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221334,,,,8221334.pdf,2024,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8221334.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220731,,,,8220731.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220731.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220747,,,,8220747.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220747.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220750,,,,8220750.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220750.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220753,,,,8220753.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220753.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220754,,,,8220754.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220754.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220755,,,,8220755.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220755.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220757,,,,8220757.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220757.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220764,,,,8220764.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220764.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220765,,,,8220765.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220765.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220768,,,,8220768.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220768.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220770,,,,8220770.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220770.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220780,,,,8220780.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220780.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220782,,,,8220782.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220782.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220783,,,,8220783.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220783.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220796,,,,8220796.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220796.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220799,,,,8220799.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220799.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220809,,,,8220809.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220809.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220824,,,,8220824.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220824.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220827,,,,8220827.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220827.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220828,,,,8220828.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220828.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220834,,,,8220834.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220834.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220836,,,,8220836.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220836.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220844,,,,8220844.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220844.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220845,,,,8220845.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220845.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220902,,,,8220902.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220902.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220903,,,,8220903.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220903.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220904,,,,8220904.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220904.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220906,,,,8220906.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220906.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8220958,,,,8220958.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220958.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221120,,,,8221120.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221120.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221123,,,,8221123.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221123.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221124,,,,8221124.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221124.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
8221173,,,,8221173.pdf,2025,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221173.pdf,high,scanned/image PDF or no embedded text; needs OCR/MinerU/AI fallback,0,0,0,,,
